OrderID,OrderDate,Region,Country,State,Category,SubCategory,Product,Customer,Quantity,SalesAmount,Profit
2383577,2023-07-26 15:44:44.007220,South,Malawi,West Virginia,Electronics,Accessories,LED Desk Lamp,Timothy Wood,6,148.46,59.33
7919107,2024-09-18 15:44:44.007220,West,Zambia,New York,Electronics,Fitness,Ergonomic Desk,Aaron Schroeder,8,73.64,60.78
3583557,2025-06-27 15:44:44.007220,East,Saint Martin,Colorado,Office,Peripherals,Noise-Canceling Headphones,Judy Beck,1,107.64,130.65
1617010,2023-11-02 15:44:44.007220,East,Guinea-Bissau,California,Home,Home,Tripod,Jennifer Donaldson,1,310.29,20.95
776621,2024-02-28 15:44:44.007220,East,Sweden,Indiana,Accessories,Electronics,Webcam 1080p,Frank Campbell MD,1,100.98,99.47
6068373,2025-03-05 15:44:44.007220,Central,Bulgaria,Oregon,Electronics,Home,Portable Charger 20k mAh,Rachel Shannon,3,85.82,112.14
4464874,2023-12-06 15:44:44.007220,North,Serbia,Arkansas,Office,Office,Graphics Tablet,Mark Copeland,10,179.33,170.94
9329497,2024-05-09 15:44:44.007220,North,Andorra,Delaware,Office,Electronics,4K Monitor,Brooke Bryant,1,80.46,144.14
2137647,2023-01-08 15:44:44.007220,North,Japan,Illinois,Accessories,Accessories,Laptop Stand,Susan Khan MD,1,91.8,68.99
6820647,2025-01-15 15:44:44.007220,North,Tunisia,Louisiana,Fitness,Fitness,Bluetooth Speaker,Isaac Miller,3,127.46,104.55
1358076,2023-01-28 15:44:44.007220,North,Papua New Guinea,Tennessee,Accessories,Home,LED Desk Lamp,James Torres,1,55.52,120.79
2260763,2023-06-21 15:44:44.007220,East,Reunion,Wisconsin,Electronics,Electronics,LED Desk Lamp,Matthew Padilla,7,99.59,164.06
949559,2023-11-24 15:44:44.007220,Central,Afghanistan,Indiana,Office,Home,Smartwatch,Casey Perez,5,75.02,-32.32
8423619,2023-02-13 15:44:44.007220,West,Pitcairn Islands,New Hampshire,Home,Office,External SSD 1TB,Michael Montoya,7,25.2,48.53
6038182,2024-02-27 15:44:44.007220,South,Tokelau,Nevada,Peripherals,Peripherals,LED Desk Lamp,Karen Perez,3,66.75,144.56
2593621,2023-02-23 15:44:44.007220,Central,Benin,Washington,Fitness,Fitness,Webcam 1080p,Ashley Richardson,1,149.06,117.8
5051043,2025-10-01 15:44:44.007220,West,French Southern Territories,Florida,Fitness,Office,Mechanical Keyboard,Robert Baxter,1,64.12,60.36
1571723,2024-07-09 15:44:44.007220,West,Norway,Utah,Accessories,Office,Laptop Stand,Joseph Smith,2,237.28,65.66
8921696,2024-05-08 15:44:44.007220,Central,Pakistan,Hawaii,Electronics,Office,Ergonomic Desk,Nathan Fuller,5,36.2,159.63
8147769,2025-09-02 15:44:44.007220,East,Canada,Nebraska,Fitness,Fitness,Gaming Chair,Jessica Robinson,7,114.69,83.55
6615956,2024-06-20 15:44:44.007220,South,Ukraine,Connecticut,Electronics,Peripherals,Tripod,Bryce Blair,4,112.56,37.6
3774549,2023-02-13 15:44:44.007220,East,Guernsey,Nevada,Electronics,Office,NVMe SSD 2TB,Charles Hill,2,68.12,97.07
6096728,2024-04-04 15:44:44.007220,South,Belize,Kansas,Electronics,Accessories,Webcam 1080p,Lindsay Lawson,1,70.72,116.46
4571581,2025-12-11 15:44:44.007220,North,Slovakia (Slovak Republic),Vermont,Accessories,Fitness,Smartwatch,Ryan Liu,7,151.83,4.24
6052633,2023-12-05 15:44:44.007220,South,Costa Rica,North Dakota,Accessories,Fitness,Gaming Chair,Chelsea Myers,5,28.17,92.55
6119382,2023-02-10 15:44:44.007220,East,Oman,Arkansas,Fitness,Fitness,4K Monitor,Rebecca Allen,1,122.53,95.77
9547399,2024-01-04 15:44:44.007220,West,Hungary,Delaware,Fitness,Peripherals,External SSD 1TB,Mark Jones,7,138.96,125.05
8328157,2023-03-02 15:44:44.007220,North,Tuvalu,Alabama,Electronics,Accessories,Tripod,Dr. Bonnie Valencia,5,115.11,70.52
3771004,2023-01-24 15:44:44.007220,Central,Mongolia,Nebraska,Office,Electronics,Gaming Chair,Michael Farmer,5,50.41,94.01
3480011,2023-09-08 15:44:44.007220,East,Zimbabwe,Wyoming,Home,Accessories,Gaming Chair,Kevin Smith,3,174.91,77.78
1099183,2023-01-28 15:44:44.007220,South,Cuba,Arizona,Fitness,Home,4K Monitor,Tiffany Sanders,4,104.77,81.19
1960938,2025-11-26 15:44:44.007220,East,France,South Dakota,Electronics,Peripherals,Smartwatch,Pamela Henderson,1,65.29,79.57
9931728,2023-07-09 15:44:44.007220,East,Iran,Colorado,Peripherals,Peripherals,4K Monitor,Kimberly Hernandez,5,78.8,110.3
2742476,2025-05-27 15:44:44.007220,West,Belize,Maryland,Home,Peripherals,External SSD 1TB,Thomas Mccann,7,122.47,69.43
9528414,2024-12-14 15:44:44.007220,South,Cape Verde,Ohio,Home,Fitness,External SSD 1TB,Kevin Hines,6,153.42,53.39
6448231,2024-09-03 15:44:44.007220,East,Pakistan,Utah,Accessories,Accessories,Wireless Mouse,Emily Kim,2,112.21,195.29
9710573,2025-02-23 15:44:44.007220,Central,Zimbabwe,Kansas,Electronics,Accessories,Tripod,Brandon Hamilton,1,29.05,67.22
5438793,2024-03-11 15:44:44.007220,Central,Korea,South Carolina,Electronics,Office,4K Monitor,Ellen Harmon,4,47.84,20.93
5656084,2023-05-23 15:44:44.007220,South,Saint Vincent and the Grenadines,Idaho,Peripherals,Peripherals,External SSD 1TB,Michael Miles,6,116.39,138.95
1588575,2024-11-01 15:44:44.007220,West,Central African Republic,New York,Electronics,Peripherals,Laptop Stand,Kelly Logan,4,84.55,74.87
4286600,2023-05-02 15:44:44.007220,East,Saint Helena,Kentucky,Peripherals,Electronics,Wireless Mouse,Cameron Norman,6,94.62,56.97
907780,2025-02-12 15:44:44.007220,West,Ethiopia,Washington,Home,Office,External SSD 1TB,Patricia Johnson,10,93.88,154.71
7046088,2025-09-19 15:44:44.007220,West,Sri Lanka,Nevada,Peripherals,Fitness,Smartwatch,Austin Joseph,1,110.89,154.81
1801688,2025-08-22 15:44:44.007220,Central,Montserrat,South Dakota,Home,Home,Webcam 1080p,Jesse Ward,1,161.6,115.07
2828923,2025-06-26 15:44:44.007220,North,Luxembourg,Oregon,Electronics,Peripherals,Wireless Mouse,Christopher Ayala,7,133.22,246.25
5447182,2024-06-01 15:44:44.007220,North,Uganda,Oregon,Electronics,Peripherals,External SSD 1TB,Ashley Yang,3,60.8,-24.84
6399138,2023-11-09 15:44:44.007220,North,Afghanistan,Arizona,Fitness,Electronics,Gaming Chair,Alexandria Williams,6,153.16,98.8
8198979,2023-02-16 15:44:44.007220,West,Haiti,Missouri,Home,Accessories,Tripod,Cassidy Horne,3,236.84,163.89
7384673,2023-11-01 15:44:44.007220,North,Argentina,Oklahoma,Electronics,Peripherals,Laptop Stand,Michelle Rios,4,48.98,131.97
3287406,2025-04-01 15:44:44.007220,Central,Czech Republic,Massachusetts,Home,Home,Graphics Tablet,Thomas Flores,3,77.66,34.41
4550404,2024-07-13 15:44:44.007220,East,Sweden,California,Accessories,Electronics,Mechanical Keyboard,Barbara Nunez,3,116.11,93.6
6691805,2025-09-15 15:44:44.007220,South,Austria,Idaho,Electronics,Peripherals,Wireless Mouse,Jose Williams,4,92.4,186.7
7274037,2023-06-12 15:44:44.007220,East,Iran,California,Home,Home,Tripod,Sharon Ayala,4,84.49,73.94
8158573,2024-01-27 15:44:44.007220,North,Georgia,Massachusetts,Electronics,Accessories,External SSD 1TB,Jesus Wood,2,62.36,82.78
4995783,2023-05-31 15:44:44.007220,West,French Guiana,Oregon,Electronics,Peripherals,Smartwatch,Nancy Sanchez,1,78.88,-39.07
8001136,2025-09-11 15:44:44.007220,East,Heard Island and McDonald Islands,Pennsylvania,Electronics,Home,Graphics Tablet,Yolanda Parsons,1,36.49,130.6
6601626,2023-12-28 15:44:44.007220,East,Saint Martin,Ohio,Office,Peripherals,External SSD 1TB,Danielle Smith,1,79.6,85.41
7578868,2023-03-16 15:44:44.007220,East,Ireland,Alaska,Office,Office,Bluetooth Speaker,Gregory Franco,1,74.77,39.87
3895715,2024-06-17 15:44:44.007220,Central,Turkey,Alabama,Electronics,Accessories,Noise-Canceling Headphones,April Sandoval,6,120.07,248.85
1537930,2024-11-18 15:44:44.007220,Central,Thailand,West Virginia,Office,Fitness,Webcam 1080p,Ashley Moreno,2,81.77,125.28
9387898,2023-04-18 15:44:44.007220,West,Dominica,Nebraska,Fitness,Office,Graphics Tablet,Anthony Shea DDS,1,52.89,101.12
8066231,2024-04-10 15:44:44.007220,West,Bermuda,Arizona,Peripherals,Electronics,Smartwatch,Stephanie Meyer,2,171.68,86.28
682647,2025-10-08 15:44:44.007220,Central,Reunion,Mississippi,Fitness,Fitness,Tripod,Paul Carpenter,3,70.85,45.83
2573761,2023-08-18 15:44:44.007220,West,Macedonia,Florida,Accessories,Accessories,Laptop Stand,Jennifer Vargas,2,30.51,-10.05
3333407,2023-08-30 15:44:44.007220,North,Bahamas,Nevada,Office,Electronics,Fitness Band,Bianca Carter,8,143.05,176.88
3487643,2023-10-13 15:44:44.007220,Central,Thailand,Massachusetts,Peripherals,Peripherals,USB-C Hub,Jenna Decker,2,67.37,93.81
1560078,2025-02-16 15:44:44.007220,Central,Greece,Massachusetts,Office,Fitness,Gaming Chair,David Harding,2,98.19,48.11
4733880,2025-11-13 15:44:44.007220,West,Burkina Faso,Wyoming,Electronics,Home,Tripod,Ashley Garcia,5,76.62,31.53
9957890,2025-11-19 15:44:44.007220,West,Korea,New Jersey,Electronics,Office,4K Monitor,Bryan Howard,3,52.83,66.59
2586379,2023-07-08 15:44:44.007220,North,Sierra Leone,Indiana,Fitness,Electronics,Portable Charger 20k mAh,John Phelps,3,83.2,89.61
9086438,2024-11-18 15:44:44.007220,West,Bermuda,Hawaii,Peripherals,Office,Router AX3000,Elizabeth Bush,1,122.38,74.9
9696957,2025-08-09 15:44:44.007220,North,Netherlands Antilles,Arizona,Accessories,Peripherals,Smartwatch,Scott Hernandez,5,46.79,169.66
2513447,2025-03-16 15:44:44.007220,North,Rwanda,Kansas,Office,Peripherals,Webcam 1080p,Jennifer Williams,4,101.9,130.54
926965,2025-08-14 15:44:44.007220,East,French Southern Territories,Kentucky,Peripherals,Electronics,Gaming Chair,Carrie Crane,7,62.34,106.69
5184418,2024-09-11 15:44:44.007220,East,Timor-Leste,New Hampshire,Office,Home,Noise-Canceling Headphones,Krista Davis,8,93.22,40.31
3924490,2023-09-16 15:44:44.007220,East,Bosnia and Herzegovina,Florida,Home,Office,Gaming Chair,Antonio Norman,1,88.24,72.51
4620117,2025-04-16 15:44:44.007220,Central,Cyprus,Florida,Home,Electronics,Laptop Stand,James Parks,2,448.93,55.86
7510774,2024-02-20 15:44:44.007220,West,Wallis and Futuna,Tennessee,Home,Office,NVMe SSD 2TB,Kevin Lowery,1,99.08,23.34
6373172,2023-04-09 15:44:44.007220,Central,Belarus,Alaska,Accessories,Electronics,Portable Charger 20k mAh,Christina Brewer PhD,2,150.4,162.24
8602613,2025-03-20 15:44:44.007220,South,Bermuda,Michigan,Fitness,Fitness,Wireless Mouse,Tom Williams,7,61.08,191.52
3014829,2024-01-13 15:44:44.007220,South,Uzbekistan,Oregon,Electronics,Accessories,Mechanical Keyboard,Nathaniel Crawford,5,51.1,19.32
7757937,2023-03-28 15:44:44.007220,East,Hong Kong,Utah,Home,Accessories,Bluetooth Speaker,Hector Odonnell,6,207.57,70.0
6279919,2025-07-22 15:44:44.007220,Central,Falkland Islands (Malvinas),Louisiana,Office,Home,Noise-Canceling Headphones,Charles Mendez,7,30.22,43.41
612765,2024-04-23 15:44:44.007220,East,New Zealand,Kansas,Office,Fitness,LED Desk Lamp,Kathleen Andrade,4,196.88,-14.75
3079359,2025-08-12 15:44:44.007220,Central,Lesotho,Arkansas,Fitness,Peripherals,Ergonomic Desk,James Barnes,5,49.8,173.92
2843303,2024-05-27 15:44:44.007220,North,Norway,North Dakota,Peripherals,Electronics,Smartwatch,Zachary Stephens,1,46.37,72.1
933006,2023-11-13 15:44:44.007220,Central,Andorra,Missouri,Accessories,Accessories,Webcam 1080p,Heather Stephens,8,50.47,59.19
3568370,2024-06-18 15:44:44.007220,West,Libyan Arab Jamahiriya,Minnesota,Fitness,Electronics,Wireless Mouse,Kathryn Price,1,197.59,168.74
8054031,2023-09-11 15:44:44.007220,South,Cocos (Keeling) Islands,Alaska,Fitness,Electronics,Webcam 1080p,Daniel Huang,2,82.24,42.17
4334408,2024-08-31 15:44:44.007220,East,Slovakia (Slovak Republic),Louisiana,Office,Office,Ergonomic Desk,William Moreno,2,160.6,181.93
7800708,2024-05-14 15:44:44.007220,South,Seychelles,Pennsylvania,Office,Peripherals,NVMe SSD 2TB,Dr. Ariel Sandoval MD,2,280.01,57.27
6763113,2023-07-12 15:44:44.007220,North,Suriname,West Virginia,Fitness,Home,Ergonomic Desk,Zachary Robinson,1,67.74,84.13
9519687,2024-07-15 15:44:44.007220,East,Tanzania,Missouri,Home,Electronics,Router AX3000,Ryan Bruce,3,84.67,109.56
1171008,2024-11-02 15:44:44.007220,East,Christmas Island,Kansas,Home,Peripherals,Bluetooth Speaker,Renee Wolfe,1,85.37,62.8
4481318,2024-08-17 15:44:44.007220,South,United States Minor Outlying Islands,Pennsylvania,Accessories,Fitness,Webcam 1080p,Michael Meza,1,30.5,63.7
1052520,2025-03-21 15:44:44.007220,East,Monaco,Georgia,Home,Accessories,Wireless Mouse,Chelsea Travis,8,136.75,64.97
8444531,2024-08-11 15:44:44.007220,East,Turkmenistan,New York,Office,Office,Smartwatch,Casey Johnson,4,35.74,-4.18
692554,2024-01-07 15:44:44.007220,East,Azerbaijan,Iowa,Home,Home,Webcam 1080p,Alicia Woods,2,43.98,93.58
9069688,2025-08-15 15:44:44.007220,East,Greenland,South Carolina,Fitness,Peripherals,External SSD 1TB,Carlos Love,4,231.29,100.03
9465848,2023-12-20 15:44:44.007220,East,Uruguay,Massachusetts,Electronics,Office,4K Monitor,Charles Bush,7,30.55,52.44
4439457,2023-12-24 15:44:44.007220,East,Cambodia,Wyoming,Home,Electronics,Webcam 1080p,Joseph Diaz,2,42.23,33.1
6060666,2024-03-16 15:44:44.007220,East,Barbados,Mississippi,Office,Peripherals,Ergonomic Desk,Mary Willis,9,27.45,129.87
4471458,2024-08-08 15:44:44.007220,West,Guadeloupe,Maryland,Electronics,Office,Mechanical Keyboard,William Oconnor,4,81.2,18.51
9890757,2023-05-09 15:44:44.007220,West,Jordan,South Dakota,Accessories,Fitness,Noise-Canceling Headphones,Marie Thompson,4,19.72,67.84
6503346,2025-12-04 15:44:44.007220,East,Moldova,Vermont,Office,Electronics,4K Monitor,Lisa Kelly,10,107.25,138.97
2404606,2024-01-29 15:44:44.007220,East,Papua New Guinea,Pennsylvania,Office,Fitness,LED Desk Lamp,Jamie Gross,4,43.05,114.8
2502902,2024-09-22 15:44:44.007220,South,French Polynesia,Florida,Electronics,Office,Gaming Chair,Aaron Miles,2,88.4,50.94
3066618,2024-09-16 15:44:44.007220,North,Montenegro,Montana,Electronics,Office,Bluetooth Speaker,Patricia Bradley,4,104.82,113.06
3612853,2023-11-25 15:44:44.007220,Central,Cocos (Keeling) Islands,Rhode Island,Accessories,Office,USB-C Hub,Robert Carr,3,72.45,101.81
2271071,2025-05-21 15:44:44.007220,West,Northern Mariana Islands,Oregon,Office,Office,Router AX3000,Jon Rivera,6,130.71,62.82
6530982,2022-12-24 15:44:44.007220,North,Belarus,Kansas,Fitness,Accessories,Ergonomic Desk,Francisco Fields,9,83.53,14.64
336174,2024-10-04 15:44:44.007220,Central,Benin,Virginia,Accessories,Electronics,Wireless Mouse,Monica Rogers,10,176.91,81.92
4274559,2024-03-22 15:44:44.007220,East,Algeria,Kentucky,Peripherals,Accessories,Noise-Canceling Headphones,Michael Bell,4,37.76,34.44
6534909,2025-10-10 15:44:44.007220,Central,Solomon Islands,Connecticut,Peripherals,Accessories,USB-C Hub,Amber Kim,1,62.97,167.47
867026,2024-08-16 15:44:44.007220,East,Italy,Hawaii,Office,Home,NVMe SSD 2TB,Katherine Gray,3,459.24,68.82
8893234,2024-11-05 15:44:44.007220,West,Mauritius,Missouri,Home,Accessories,Gaming Chair,John Shields,7,87.1,102.13
8323833,2024-12-19 15:44:44.007220,South,Pakistan,Wisconsin,Accessories,Office,Wireless Mouse,Carla Jones,7,115.45,174.52
3932222,2024-03-18 15:44:44.007220,South,Tanzania,Arizona,Accessories,Home,Wireless Mouse,Fernando Lynn,9,79.97,75.92
9993404,2025-10-13 15:44:44.007220,South,Barbados,Michigan,Electronics,Peripherals,Mechanical Keyboard,James Dennis,7,181.18,72.73
6394684,2024-05-21 15:44:44.007220,Central,Mayotte,Colorado,Fitness,Electronics,Tripod,William Barry,8,128.53,-91.42
904641,2023-07-24 15:44:44.007220,North,Romania,Alaska,Electronics,Home,Noise-Canceling Headphones,Matthew Lawson,4,291.27,70.52
7092333,2025-06-11 15:44:44.007220,West,Jordan,Hawaii,Electronics,Fitness,Bluetooth Speaker,Gary Mccann,5,56.61,109.42
8059049,2023-10-24 15:44:44.007220,South,Ireland,Vermont,Home,Home,Wireless Mouse,Tammy Fernandez,2,178.97,53.11
5151895,2025-04-24 15:44:44.007220,North,Panama,Maine,Home,Fitness,Bluetooth Speaker,Brendan Long,2,159.47,115.79
2401222,2025-04-20 15:44:44.007220,North,Mayotte,New York,Fitness,Home,Tripod,Isaac Patterson,2,122.61,127.94
2075258,2024-07-15 15:44:44.007220,North,French Polynesia,Texas,Electronics,Office,Laptop Stand,Karen Davis,1,145.51,130.26
3451238,2024-06-05 15:44:44.007220,Central,Costa Rica,Hawaii,Accessories,Peripherals,Fitness Band,Vanessa Wells,5,127.83,111.98
5055170,2023-11-08 15:44:44.007220,North,Brazil,Maryland,Fitness,Office,Laptop Stand,Kaitlin Jacobson,4,88.6,32.09
8164202,2024-10-22 15:44:44.007220,South,Estonia,Colorado,Electronics,Electronics,USB-C Hub,Jasmine Watson,1,33.64,-12.95
1952723,2025-09-21 15:44:44.007220,South,Hong Kong,Mississippi,Electronics,Fitness,USB-C Hub,Andrew Gonzales,1,55.96,66.52
1799372,2024-05-22 15:44:44.007220,South,Estonia,Iowa,Office,Peripherals,Bluetooth Speaker,Kristy Hernandez,6,91.66,121.52
7889281,2023-03-27 15:44:44.007220,North,Qatar,Texas,Accessories,Electronics,Portable Charger 20k mAh,Michael Morton,2,90.08,35.97
6143399,2024-09-15 15:44:44.007220,West,Isle of Man,Wisconsin,Home,Electronics,Noise-Canceling Headphones,Kristen Randall,6,80.84,89.95
869891,2023-01-03 15:44:44.007220,South,Svalbard & Jan Mayen Islands,North Dakota,Home,Home,External SSD 1TB,Joseph Camacho,1,34.31,39.24
5614013,2024-12-16 15:44:44.007220,West,Lebanon,Oregon,Fitness,Peripherals,USB-C Hub,Karen Miller,2,151.98,47.21
6351562,2024-11-15 15:44:44.007220,South,United Kingdom,Virginia,Electronics,Office,Smartwatch,Kenneth Black,8,148.07,73.37
7759448,2024-06-23 15:44:44.007220,West,Montenegro,Utah,Home,Office,Fitness Band,Mrs. Tiffany Cole,2,35.71,77.05
2898082,2023-08-03 15:44:44.007220,South,Yemen,Hawaii,Home,Home,Mechanical Keyboard,Rhonda Martinez,4,93.31,101.64
2774211,2023-07-15 15:44:44.007220,West,Jamaica,Colorado,Fitness,Office,Microphone USB,Jessica Osborn DDS,2,53.9,105.1
7451152,2023-12-21 15:44:44.007220,Central,Syrian Arab Republic,Rhode Island,Office,Peripherals,Tripod,Thomas Sloan,8,14.71,96.03
583456,2023-09-08 15:44:44.007220,West,Bangladesh,Colorado,Office,Electronics,Fitness Band,James Nguyen,4,60.99,96.35
7493515,2023-03-19 15:44:44.007220,North,Falkland Islands (Malvinas),North Dakota,Peripherals,Home,Gaming Chair,Shane Buchanan,5,146.1,26.59
307369,2025-11-23 15:44:44.007220,Central,Niger,Pennsylvania,Home,Fitness,Webcam 1080p,Jennifer Perry,7,103.75,167.18
5775742,2025-11-12 15:44:44.007220,Central,Cameroon,Oregon,Home,Home,Tripod,Olivia Ayers,3,113.91,54.46
1697897,2025-05-19 15:44:44.007220,South,Uzbekistan,Connecticut,Office,Peripherals,Smartwatch,Ashlee Mitchell,2,29.96,83.31
2594007,2023-04-05 15:44:44.007220,North,Martinique,Minnesota,Home,Accessories,NVMe SSD 2TB,Deborah Pena,1,65.73,94.14
7973361,2025-09-25 15:44:44.007220,South,Montenegro,Rhode Island,Electronics,Office,Gaming Chair,Christopher Powell,6,61.82,85.92
4141494,2024-10-22 15:44:44.007220,East,Nicaragua,Rhode Island,Electronics,Fitness,Webcam 1080p,Jennifer Foster,2,73.94,94.31
9335783,2025-01-28 15:44:44.007220,West,Turkmenistan,Michigan,Accessories,Electronics,LED Desk Lamp,Amber Alvarez,7,53.78,152.54
7552252,2025-06-19 15:44:44.007220,North,Ethiopia,Mississippi,Office,Office,Gaming Chair,Robert Turner,1,40.14,35.84
2091570,2025-09-28 15:44:44.007220,North,Fiji,New York,Electronics,Office,Fitness Band,Melinda Compton,7,166.74,45.18
701160,2022-12-15 15:44:44.007220,North,Denmark,Florida,Fitness,Fitness,Portable Charger 20k mAh,Patrick Schroeder,8,149.99,76.76
8628492,2024-02-11 15:44:44.007220,West,Gibraltar,Louisiana,Peripherals,Peripherals,Mechanical Keyboard,Lisa Davis,2,86.55,203.9
3839945,2025-07-02 15:44:44.007220,East,Kenya,Indiana,Fitness,Fitness,Tripod,Jennifer Washington,2,211.38,140.57
8037865,2024-12-28 15:44:44.007220,West,Malaysia,Mississippi,Electronics,Electronics,Webcam 1080p,Kaylee Moore,1,123.14,36.02
136858,2024-11-13 15:44:44.007220,East,Georgia,Virginia,Home,Peripherals,Graphics Tablet,Brandy York,5,94.94,96.84
8857456,2025-01-18 15:44:44.007220,North,Turkmenistan,Oregon,Electronics,Accessories,Router AX3000,Corey Whitaker,2,101.7,67.92
2456346,2025-04-01 15:44:44.007220,North,Taiwan,Arkansas,Peripherals,Fitness,Laptop Stand,Jesus Hull,4,82.79,57.99
3246456,2023-08-19 15:44:44.007220,West,Romania,Illinois,Accessories,Office,Laptop Stand,Rodney Wagner,9,16.45,86.01
5769584,2023-07-23 15:44:44.007220,West,Norfolk Island,Delaware,Electronics,Home,Microphone USB,Dana Burns,3,64.69,11.76
2167274,2025-06-24 15:44:44.007220,West,Kiribati,Idaho,Home,Fitness,NVMe SSD 2TB,Karen Arnold,2,188.87,65.79
2358817,2025-10-01 15:44:44.007220,North,Guatemala,Hawaii,Fitness,Home,Mechanical Keyboard,Deanna Rivas,7,130.75,16.67
9381597,2025-05-19 15:44:44.007220,Central,Bermuda,Maine,Office,Fitness,External SSD 1TB,Anthony Nash,3,76.42,106.91
9806531,2023-12-05 15:44:44.007220,South,Slovakia (Slovak Republic),Indiana,Electronics,Office,Tripod,Maria Byrd,5,35.44,134.07
5499642,2025-10-12 15:44:44.007220,West,Ethiopia,Tennessee,Office,Fitness,Webcam 1080p,Alejandro Deleon,1,193.4,133.6
4690177,2025-03-08 15:44:44.007220,East,Seychelles,Utah,Peripherals,Office,4K Monitor,Thomas Holland,2,44.1,183.56
2418275,2025-04-08 15:44:44.007220,Central,Nepal,Alabama,Home,Home,NVMe SSD 2TB,Lee Hahn,5,101.03,76.11
5114930,2024-09-17 15:44:44.007220,Central,Rwanda,Virginia,Home,Accessories,Laptop Stand,Jessica Bennett,2,64.94,75.23
